#station_name,latitude,longitude,timestamp,record,temperature,air_humidity,pressure,solar_radiation,soil_temperature,wind_velocity,wind_direction
#,deg,deg,ts,rn,c,%,mbar,w/m2,deg_c,m/s,deg
Station1,53.480759,-2.242631,2014-05-24 11:30:00,3232,18.23,65.55,745.3689,441.4247,18.49,1.169,286.6746
Station1,53.480759,-2.242631,2014-05-24 11:35:00,3233,18.13,67.81,745.2538,532.1877,18.49,1.132,285.966
Station1,53.480759,-2.242631,2014-05-24 11:40:00,3234,18.17,65.25,745.1849,609.0432,18.49,1.497,268.1473
Station1,53.480759,-2.242631,2014-05-24 11:45:00,3235,18.38,66.62,745.1237,987.7811,18.49,1.127,302.3659
Station1,53.480759,-2.242631,2014-05-24 11:50:00,3236,18.74,63.19,745.0515,646.7881,18.49,1.561,330.6787
Station1,53.480759,-2.242631,2014-05-24 11:55:00,3237,18.21,64.92,744.9961,388.8844,18.49,1.401,275.7213
Station1,53.480759,-2.242631,2014-05-24 12:00:00,3238,18.12,66.29,744.9367,278.2028,18.5,1.183,275.4647
Station1,53.480759,-2.242631,2014-05-24 12:05:00,3239,17.89,65.8,744.8549,296.9128,18.5,1.201,278.8695
Station1,53.480759,-2.242631,2014-05-24 12:10:00,3240,18.03,66.77,744.8277,364.6742,18.5,0.855,236.1756
Station1,53.480759,-2.242631,2014-05-24 12:15:00,3241,18.18,66.16,744.7166,389.662,18.5,1.462,281.3479
Station1,53.480759,-2.242631,2014-05-24 12:20:00,3242,18.35,64.22,744.5694,1101.225,18.51,1.217,281.1368
Station1,53.480759,-2.242631,2014-05-24 12:25:00,3243,19.23,62.26,744.4561,1092.715,18.51,1.534,294.3235
Station1,53.480759,-2.242631,2014-05-24 12:30:00,3244,19.18,62.31,744.4493,272.8153,18.51,1.236,312.1307
Station1,53.480759,-2.242631,2014-05-24 12:35:00,3245,18.86,61.09,744.3837,295.3799,18.51,0.996,226.4996
Station1,53.480759,-2.242631,2014-05-24 12:40:00,3246,18.81,62.3,744.2999,415.2247,18.53,0.959,263.9384
Station1,53.480759,-2.242631,2014-05-24 12:45:00,3247,18.86,61,744.1776,328.3702,18.53,1.106,234.3399
Station1,53.480759,-2.242631,2014-05-24 12:50:00,3248,18.78,60.08,744.1414,660.9446,18.53,0.948,204.7135
Station1,53.480759,-2.242631,2014-05-24 12:55:00,3249,19.8,59.19,743.9873,1070.05,18.53,1.185,232.6273
Station1,53.480759,-2.242631,2014-05-24 13:00:00,3250,20.05,59.37,743.8831,395.3315,18.54,1.004,335.5956
Station1,53.480759,-2.242631,2014-05-24 13:05:00,3251,19.36,57.82,743.7834,513.3168,18.56,1.513,268.297
Station1,53.480759,-2.242631,2014-05-24 13:10:00,3252,19.41,59.99,743.7631,547.3443,18.56,1.175,248.7359
Station1,53.480759,-2.242631,2014-05-24 13:15:00,3253,19.4,58.4,743.7653,535.228,18.56,1.574,292.696
Station1,53.480759,-2.242631,2014-05-24 13:20:00,3254,19.16,57.85,743.6498,389.2343,18.58,1.276,284.0817
Station1,53.480759,-2.242631,2014-05-24 13:25:00,3255,19.08,57.04,743.5344,564.3875,18.58,0.978,234.0239
Station1,53.480759,-2.242631,2014-05-24 13:30:00,3256,19.7,56.8,743.4619,843.8469,18.58,1.055,240.2626
Station1,53.480759,-2.242631,2014-05-24 13:35:00,3257,20.4,55.66,743.3554,307.717,18.6,0.853,271.3848
Station1,53.480759,-2.242631,2014-05-24 13:40:00,3258,19.43,55.82,743.326,306.3051,18.6,0.98,266.3748
Station1,53.480759,-2.242631,2014-05-24 13:45:00,3259,19.56,57.49,743.2501,937.1202,18.6,1.508,309.6223
Station1,53.480759,-2.242631,2014-05-24 13:50:00,3260,19.84,56.42,743.2151,880.5156,18.62,1.518,296.7665
Station1,53.480759,-2.242631,2014-05-24 13:55:00,3261,20.1,54.02,743.0946,715.0397,18.62,1.478,308.3069
Station1,53.480759,-2.242631,2014-05-24 14:00:00,3262,19.85,52.34,743.0291,826.2949,18.63,1.252,277.9159
Station1,53.480759,-2.242631,2014-05-24 14:05:00,3263,20.27,54.28,742.9354,819.1838,18.64,1.43,279.5349
Station1,53.480759,-2.242631,2014-05-24 14:10:00,3264,20.77,51,742.8688,825.3959,18.65,0.991,301.1779
Station1,53.480759,-2.242631,2014-05-24 14:15:00,3265,20.97,52.49,742.7341,869.9969,18.67,0.932,51.69035
Station1,53.480759,-2.242631,2014-05-24 14:20:00,3266,21.35,50.11,742.6472,866.2795,18.67,1.319,252.8243
Station1,53.480759,-2.242631,2014-05-24 14:25:00,3267,21.04,50.64,742.6326,289.5869,18.68,1.066,247.1318
Station1,53.480759,-2.242631,2014-05-24 14:30:00,3268,20.53,50.79,742.501,443.541,18.69,0.853,222.4763
Station1,53.480759,-2.242631,2014-05-24 14:35:00,3269,20.82,51.86,742.3571,840.014,18.71,1.22,232.7798
Station1,53.480759,-2.242631,2014-05-24 14:40:00,3270,21.59,46.59,742.2228,876.5518,18.71,1.177,208.8673
Station1,53.480759,-2.242631,2014-05-24 14:45:00,3271,21.56,50.03,742.0957,527.2308,18.72,1.316,288.0377
Station1,53.480759,-2.242631,2014-05-24 14:50:00,3272,20.9,52.49,742.0435,663.5875,18.74,1.806,313.5748
Station1,53.480759,-2.242631,2014-05-24 14:55:00,3273,20.97,51.99,741.98,740.6104,18.75,1.409,286.6654
Station1,53.480759,-2.242631,2014-05-24 15:00:00,3274,20.98,50.4,741.95,420.4278,18.75,1.761,290.0983
Station1,53.480759,-2.242631,2014-05-24 15:05:00,3275,20.63,53.29,741.8931,570.3503,18.77,0.986,299.133
Station1,53.480759,-2.242631,2014-05-24 15:10:00,3276,21.61,50.24,741.8241,679.5867,18.79,1.444,283.4016
Station1,53.480759,-2.242631,2014-05-24 15:15:00,3277,21.75,47.56,741.7481,696.713,18.79,1.05,233.2031
Station1,53.480759,-2.242631,2014-05-24 15:20:00,3278,22.09,47.08,741.683,539.5118,18.81,1.02,249.4548
Station1,53.480759,-2.242631,2014-05-24 15:25:00,3279,20.83,49.71,741.6697,269.7841,18.82,1.833,277.7568
Station1,53.480759,-2.242631,2014-05-24 15:30:00,3280,20.2,52.26,741.6721,195.7692,18.84,1.26,259.8402
Station1,53.480759,-2.242631,2014-05-24 15:35:00,3281,19.73,53.75,741.7001,214.3602,18.85,1.564,258.288
Station1,53.480759,-2.242631,2014-05-24 15:40:00,3282,19.24,55.48,741.7089,218.8221,18.86,1.638,263.5872
Station1,53.480759,-2.242631,2014-05-24 15:45:00,3283,19.17,55.88,741.7222,220.2868,18.87,1.481,258.8354
Station1,53.480759,-2.242631,2014-05-24 15:50:00,3284,19,56.73,741.6893,203.1603,18.88,1.273,265.0187
Station1,53.480759,-2.242631,2014-05-24 15:55:00,3285,18.91,58.63,741.7042,162.981,18.89,1.199,247.821
Station1,53.480759,-2.242631,2014-05-24 16:00:00,3286,18.74,58.02,741.6918,137.1677,18.9,1.34,273.8611
Station1,53.480759,-2.242631,2014-05-24 16:05:00,3287,18.54,57.68,741.6979,270.7597,18.92,1.819,281.7607
Station1,53.480759,-2.242631,2014-05-24 16:10:00,3288,18.98,56.58,741.7112,474.0637,18.93,1.774,277.34
Station1,53.480759,-2.242631,2014-05-24 16:15:00,3289,20.21,54.22,741.7636,502.628,18.95,1.476,251.6755
Station1,53.480759,-2.242631,2014-05-24 16:20:00,3290,20.57,53.08,741.8167,498.2401,18.96,1.505,272.8812
Station1,53.480759,-2.242631,2014-05-24 16:25:00,3291,19.96,54.51,741.8545,217.0649,18.98,1.87,252.1576
Station1,53.480759,-2.242631,2014-05-24 16:30:00,3292,18.88,59.03,741.9006,180.0871,19,1.726,276.5826
Station1,53.480759,-2.242631,2014-05-24 16:35:00,3293,18.46,60.82,741.9893,173.4492,19.02,1.665,267.4564
Station1,53.480759,-2.242631,2014-05-24 16:40:00,3294,18.25,62.2,742.0189,157.5913,19.03,1.462,256.05
Station1,53.480759,-2.242631,2014-05-24 16:45:00,3295,17.95,63.89,742.0372,136.0187,19.05,1.188,256.2298
Station1,53.480759,-2.242631,2014-05-24 16:50:00,3296,17.72,65.14,742.0576,130.6763,19.06,1.289,286.2834
Station1,53.480759,-2.242631,2014-05-24 16:55:00,3297,17.58,64.03,742.1279,132.4233,19.08,1.361,270.8296
Station1,53.480759,-2.242631,2014-05-24 17:00:00,3298,17.46,64.79,742.1205,108.3061,19.09,1.217,298.9869
Station1,53.480759,-2.242631,2014-05-24 17:05:00,3299,17.29,64.99,742.1384,90.6705,19.1,1.367,289.8576
Station1,53.480759,-2.242631,2014-05-24 17:10:00,3300,17.08,65.49,742.1136,75.98631,19.12,1.454,315.7855
Station1,53.480759,-2.242631,2014-05-24 17:15:00,3301,16.97,66.2,742.1617,70.11994,19.13,1.023,275.5334
Station1,53.480759,-2.242631,2014-05-24 17:20:00,3302,16.85,66.87,742.2031,60.0682,19.15,1.231,272.7931
Station1,53.480759,-2.242631,2014-05-24 17:25:00,3303,16.62,68.09,742.243,38.75024,19.16,1.084,267.1461
Station1,53.480759,-2.242631,2014-05-24 17:30:00,3304,16.32,69.13,742.2687,26.20222,19.18,1.196,274.6967
Station1,53.480759,-2.242631,2014-05-24 17:35:00,3305,15.98,70.57,742.213,22.5156,19.19,1.217,287.202
Station1,53.480759,-2.242631,2014-05-24 17:40:00,3306,15.78,71.39,742.1465,20.41858,19.2,0.799,293.8139
Station1,53.480759,-2.242631,2014-05-24 17:45:00,3307,15.67,71.8,742.0718,18.11901,19.21,0.446,219.9791
Station1,53.480759,-2.242631,2014-05-24 17:50:00,3308,15.57,72.48,742.1416,16.40615,19.23,0.685,206.1602
Station1,53.480759,-2.242631,2014-05-24 17:55:00,3309,15.47,73,742.0916,14.89703,19.24,0.488,219.1103
Station1,53.480759,-2.242631,2014-05-24 18:00:00,3310,15.33,73.88,742.1072,13.12749,19.25,0.584,219.2035
Station1,53.480759,-2.242631,2014-05-24 18:05:00,3311,15.3,73.27,742.2062,11.06401,19.26,0.749,198.0062
Station1,53.480759,-2.242631,2014-05-24 18:10:00,3312,15.28,73.69,742.2732,9.056615,19.27,0.674,213.018
Station1,53.480759,-2.242631,2014-05-24 18:15:00,3313,15.12,74.54,742.2875,7.421303,19.29,0.624,218.5867
Station1,53.480759,-2.242631,2014-05-24 18:20:00,3314,14.99,75.59,742.3126,4.89493,19.3,0.394,222.4164
Station1,53.480759,-2.242631,2014-05-24 18:25:00,3315,14.79,76.21,742.3497,2.300872,19.3,0.209,223.6889
Station1,53.480759,-2.242631,2014-05-24 18:30:00,3316,14.71,76.02,742.3791,0.5978242,19.31,0.241,225.9273
Station1,53.480759,-2.242631,2014-05-24 18:35:00,3317,14.69,76.57,742.496,0.1466464,19.32,0.341,213.5134
Station1,53.480759,-2.242631,2014-05-24 18:40:00,3318,14.59,77.8,742.5475,0,19.33,0.036,225.7115
Station1,53.480759,-2.242631,2014-05-24 18:45:00,3319,14.36,78.13,742.6624,0,19.35,0.441,134.9428
Station1,53.480759,-2.242631,2014-05-24 18:50:00,3320,14.18,80.2,742.7903,0,19.36,0.661,134.0709
Station1,53.480759,-2.242631,2014-05-24 18:55:00,3321,14.07,80.3,742.8342,0,19.36,0.596,128.8066
Station1,53.480759,-2.242631,2014-05-24 19:00:00,3322,13.96,81.1,742.9218,0,19.38,0.529,132.2792
Station1,53.480759,-2.242631,2014-05-24 19:05:00,3323,13.81,81.6,742.9938,0,19.39,0.457,132.0632
Station1,53.480759,-2.242631,2014-05-24 19:10:00,3324,13.7,81.6,743.1035,0,19.39,0.164,146.8329
Station1,53.480759,-2.242631,2014-05-24 19:15:00,3325,13.74,81.3,743.2195,0,19.39,0,0
Station1,53.480759,-2.242631,2014-05-24 19:20:00,3326,13.73,81.4,743.3264,0,19.4,0.44,148.8709
Station1,53.480759,-2.242631,2014-05-24 19:25:00,3327,13.69,81.5,743.374,0,19.41,0.012,111.4774
Station1,53.480759,-2.242631,2014-05-24 19:30:00,3328,13.86,80.3,743.4877,0,19.41,0.509,202.1062
Station1,53.480759,-2.242631,2014-05-24 19:35:00,3329,14.37,78.59,743.5276,0,19.41,0.247,220.0314
Station1,53.480759,-2.242631,2014-05-24 19:40:00,3330,14.49,79.45,743.627,0,19.41,0.216,287.244
Station1,53.480759,-2.242631,2014-05-24 19:45:00,3331,14.55,78.82,743.7487,0,19.41,0.754,274.0085
Station1,53.480759,-2.242631,2014-05-24 19:50:00,3332,14.58,78.76,743.9196,0,19.41,1.135,281.8994
Station1,53.480759,-2.242631,2014-05-24 19:55:00,3333,14.35,80.5,744.067,0,19.42,1.119,291.2022
Station1,53.480759,-2.242631,2014-05-24 20:00:00,3334,14.16,81.5,744.1512,0,19.43,1.271,278.4906
Station1,53.480759,-2.242631,2014-05-24 20:05:00,3335,14.09,82,744.2659,0,19.43,1.537,287.6521
Station1,53.480759,-2.242631,2014-05-24 20:10:00,3336,14.04,82.3,744.3483,0,19.43,1.26,277.7166
Station1,53.480759,-2.242631,2014-05-24 20:15:00,3337,13.97,82.1,744.4211,0,19.43,1.231,289.68
Station1,53.480759,-2.242631,2014-05-24 20:20:00,3338,13.93,82,744.5045,0,19.43,1.223,271.2566
Station1,53.480759,-2.242631,2014-05-24 20:25:00,3339,13.92,82.3,744.6171,0,19.44,0.57,264.9955
Station1,53.480759,-2.242631,2014-05-24 20:30:00,3340,13.93,82.4,744.6474,0,19.44,0.525,249.1141
Station1,53.480759,-2.242631,2014-05-24 20:35:00,3341,13.96,81.1,744.6909,0,19.44,0.727,256.5068
Station1,53.480759,-2.242631,2014-05-24 20:40:00,3342,13.92,81.3,744.7682,0,19.44,0.53,276.6887
Station1,53.480759,-2.242631,2014-05-24 20:45:00,3343,13.86,80.9,744.8358,0,19.44,0.584,272.9535
Station1,53.480759,-2.242631,2014-05-24 20:50:00,3344,13.87,81.3,744.8793,0,19.44,0.55,264.5898
Station1,53.480759,-2.242631,2014-05-24 20:55:00,3345,13.91,79.98,744.9033,0,19.44,0.569,240.7552
Station1,53.480759,-2.242631,2014-05-24 21:00:00,3346,13.92,78.89,745.0082,0,19.44,0.69,257.11
Station1,53.480759,-2.242631,2014-05-24 21:05:00,3347,13.94,78.7,745.038,0,19.44,0.537,266.3111
Station1,53.480759,-2.242631,2014-05-24 21:10:00,3348,13.93,78.63,745.0223,0,19.44,0.647,232.4874
Station1,53.480759,-2.242631,2014-05-24 21:15:00,3349,13.91,78.36,745.0269,0,19.44,0.711,251.3428
Station1,53.480759,-2.242631,2014-05-24 21:20:00,3350,13.9,78.61,745.0201,0,19.44,0.484,244.7393
Station1,53.480759,-2.242631,2014-05-24 21:25:00,3351,13.87,78.3,745.0284,0,19.43,0.631,224.9173
Station1,53.480759,-2.242631,2014-05-24 21:30:00,3352,13.84,78.85,745.019,0,19.42,0.428,274.8464
Station1,53.480759,-2.242631,2014-05-24 21:35:00,3353,13.79,79.52,745.0638,0,19.42,0.533,292.1033
Station1,53.480759,-2.242631,2014-05-24 21:40:00,3354,13.71,79.43,745.1701,0,19.42,0.317,253.9719
Station1,53.480759,-2.242631,2014-05-24 21:45:00,3355,13.67,80.4,745.176,0,19.42,0,0
Station1,53.480759,-2.242631,2014-05-24 21:50:00,3356,13.63,81.3,745.1908,0,19.42,0.48,236.7605
Station1,53.480759,-2.242631,2014-05-24 21:55:00,3357,13.65,80.6,745.1988,0,19.42,0.568,291.6304
Station1,53.480759,-2.242631,2014-05-24 22:00:00,3358,13.63,82.2,745.1754,0,19.41,0.067,275.5833
Station1,53.480759,-2.242631,2014-05-24 22:05:00,3359,13.6,82.1,745.1649,0,19.4,0,0
Station1,53.480759,-2.242631,2014-05-24 22:10:00,3360,13.61,81.1,745.1696,0,19.39,0.238,210.3106
Station1,53.480759,-2.242631,2014-05-24 22:15:00,3361,13.64,81.3,745.164,0,19.4,0.448,251.6565
Station1,53.480759,-2.242631,2014-05-24 22:20:00,3362,13.62,81,745.1635,0,19.39,0.365,224.1117
Station1,53.480759,-2.242631,2014-05-24 22:25:00,3363,13.65,80.8,745.1489,0,19.39,0.481,219.1274
Station1,53.480759,-2.242631,2014-05-24 22:30:00,3364,13.66,80.8,745.1484,0,19.38,0.241,218.4492
Station1,53.480759,-2.242631,2014-05-24 22:35:00,3365,13.65,81.5,745.15,0,19.37,0.092,206.4552
Station1,53.480759,-2.242631,2014-05-24 22:40:00,3366,13.6,81,745.1111,0,19.37,0.521,201.8581
Station1,53.480759,-2.242631,2014-05-24 22:45:00,3367,13.56,81.2,745.0378,0,19.37,0.476,210.4073
Station1,53.480759,-2.242631,2014-05-24 22:50:00,3368,13.54,80.5,744.9992,0,19.36,0.73,203.9544
Station1,53.480759,-2.242631,2014-05-24 22:55:00,3369,13.53,80.5,744.9693,0,19.35,0.576,190.7341
Station1,53.480759,-2.242631,2014-05-24 23:00:00,3370,13.51,80.6,744.9431,0,19.35,0.666,216.9945
Station1,53.480759,-2.242631,2014-05-24 23:05:00,3371,13.45,80.4,744.9248,0,19.35,0.64,208.3413
Station1,53.480759,-2.242631,2014-05-24 23:10:00,3372,13.36,80.9,744.8895,0,19.34,0.373,205.8317
Station1,53.480759,-2.242631,2014-05-24 23:15:00,3373,13.23,81,744.9022,0,19.33,0.687,204.5144
Station1,53.480759,-2.242631,2014-05-24 23:20:00,3374,13.09,81.6,744.8965,0,19.33,0.279,205.8857
Station1,53.480759,-2.242631,2014-05-24 23:25:00,3375,12.91,81.9,744.8737,0,19.33,0.518,201.0197
Station1,53.480759,-2.242631,2014-05-24 23:30:00,3376,12.78,83.2,744.8453,0,19.31,0.249,178.7162
Station1,53.480759,-2.242631,2014-05-24 23:35:00,3377,12.6,84.4,744.7844,0,19.31,0.125,183.4733
Station1,53.480759,-2.242631,2014-05-24 23:40:00,3378,12.48,84.6,744.7562,0,19.31,0.283,198.7724
Station1,53.480759,-2.242631,2014-05-24 23:45:00,3379,12.55,84.7,744.7386,0,19.3,0.189,150.8503
Station1,53.480759,-2.242631,2014-05-24 23:50:00,3380,12.5,85.6,744.7237,0,19.29,0,0
Station1,53.480759,-2.242631,2014-05-24 23:55:00,3381,12.49,86.1,744.7064,0,19.29,0.024,231.7427
Station1,53.480759,-2.242631,2014-05-25 00:00:00,3382,12.53,86,744.6409,0,19.29,0,0
Station1,53.480759,-2.242631,2014-05-25 00:05:00,3383,12.6,85,744.6172,0,19.27,0,0
Station1,53.480759,-2.242631,2014-05-25 00:10:00,3384,12.74,83.4,744.5043,0,19.27,0.221,206.362
Station1,53.480759,-2.242631,2014-05-25 00:15:00,3385,12.91,82.2,744.4797,0,19.26,0.282,172.0866
Station1,53.480759,-2.242631,2014-05-25 00:20:00,3386,12.85,83,744.4708,0,19.25,0,0
Station1,53.480759,-2.242631,2014-05-25 00:25:00,3387,12.7,83.2,744.3937,0,19.24,0.128,206.7824
Station1,53.480759,-2.242631,2014-05-25 00:30:00,3388,12.53,83.7,744.3892,0,19.24,0.305,192.5288
Station1,53.480759,-2.242631,2014-05-25 00:35:00,3389,12.27,84.4,744.4005,0,19.23,0.362,192.4738
Station1,53.480759,-2.242631,2014-05-25 00:40:00,3390,12.09,84.8,744.3643,0,19.22,0.167,142.248
Station1,53.480759,-2.242631,2014-05-25 00:45:00,3391,11.81,86.5,744.337,0,19.22,0.626,134.9317
Station1,53.480759,-2.242631,2014-05-25 00:50:00,3392,11.69,87.6,744.2508,0,19.21,0.589,137.3174
Station1,53.480759,-2.242631,2014-05-25 00:55:00,3393,11.53,87.8,744.2637,0,19.2,0.426,146.0002
Station1,53.480759,-2.242631,2014-05-25 01:00:00,3394,11.51,87.7,744.2252,0,19.2,0.096,157.2996
Station1,53.480759,-2.242631,2014-05-25 01:05:00,3395,11.51,87.6,744.2308,0,19.19,0.271,148.0808
Station1,53.480759,-2.242631,2014-05-25 01:10:00,3396,11.51,87.6,744.1671,0,19.18,0.34,153.4744
Station1,53.480759,-2.242631,2014-05-25 01:15:00,3397,11.34,88.1,744.1036,0,19.17,0.313,173.2182
Station1,53.480759,-2.242631,2014-05-25 01:20:00,3398,11.24,88.9,744.0473,0,19.16,0.257,162.4806
Station1,53.480759,-2.242631,2014-05-25 01:25:00,3399,11.13,89.2,743.9842,0,19.15,0,0
Station1,53.480759,-2.242631,2014-05-25 01:30:00,3400,11.05,89.6,743.9854,0,19.15,0,0
Station1,53.480759,-2.242631,2014-05-25 01:35:00,3401,11.09,89.3,743.9799,0,19.14,0.2,142.7345
Station1,53.480759,-2.242631,2014-05-25 01:40:00,3402,11,89.5,743.9086,0,19.13,0.321,113.7176
Station1,53.480759,-2.242631,2014-05-25 01:45:00,3403,10.77,90.4,743.834,0,19.12,0.626,133.8573
Station1,53.480759,-2.242631,2014-05-25 01:50:00,3404,10.71,91.1,743.7929,0,19.11,0.292,132.7609
Station1,53.480759,-2.242631,2014-05-25 01:55:00,3405,10.65,91.6,743.7435,0,19.11,0.197,86.99853
Station1,53.480759,-2.242631,2014-05-25 02:00:00,3406,10.62,92.3,743.6927,0,19.1,0.486,105.9621
Station1,53.480759,-2.242631,2014-05-25 02:05:00,3407,10.76,92.8,743.6549,0,19.09,0.012,74.00915
Station1,53.480759,-2.242631,2014-05-25 02:10:00,3408,10.76,93.1,743.5599,0,19.09,0.297,113.793
Station1,53.480759,-2.242631,2014-05-25 02:15:00,3409,10.68,93.6,743.4693,0,19.08,0.544,135.5458
Station1,53.480759,-2.242631,2014-05-25 02:20:00,3410,10.59,94.3,743.4535,0,19.07,0.216,164.5773
Station1,53.480759,-2.242631,2014-05-25 02:25:00,3411,10.47,94.8,743.4467,0,19.07,0.012,147.6269
Station1,53.480759,-2.242631,2014-05-25 02:30:00,3412,10.29,94.8,743.4445,0,19.06,0.224,153.4558
Station1,53.480759,-2.242631,2014-05-25 02:35:00,3413,10.26,95.2,743.4377,0,19.05,0.012,248.9857
Station1,53.480759,-2.242631,2014-05-25 02:40:00,3414,10.18,95.3,743.3832,0,19.04,0,0
Station1,53.480759,-2.242631,2014-05-25 02:45:00,3415,10.03,96.3,743.3492,0,19.03,0,0
Station1,53.480759,-2.242631,2014-05-25 02:50:00,3416,10.01,96.7,743.3242,0,19.03,0,0
Station1,53.480759,-2.242631,2014-05-25 02:55:00,3417,10,96.8,743.2856,0,19.02,0,0
Station1,53.480759,-2.242631,2014-05-25 03:00:00,3418,9.99,96.6,743.238,0,19.01,0,0
Station1,53.480759,-2.242631,2014-05-25 03:05:00,3419,9.93,96.5,743.2448,0,19,0,0
Station1,53.480759,-2.242631,2014-05-25 03:10:00,3420,9.77,96.8,743.297,0,18.98,0,0
Station1,53.480759,-2.242631,2014-05-25 03:15:00,3421,9.66,97.3,743.3265,0,18.98,0,0
Station1,53.480759,-2.242631,2014-05-25 03:20:00,3422,9.53,97.7,743.3174,0,18.97,0,0
Station1,53.480759,-2.242631,2014-05-25 03:25:00,3423,9.48,98.1,743.3128,0,18.96,0,0
Station1,53.480759,-2.242631,2014-05-25 03:30:00,3424,9.51,98.4,743.3174,0,18.95,0,0
Station1,53.480759,-2.242631,2014-05-25 03:35:00,3425,9.46,98.2,743.322,0,18.94,0,0
Station1,53.480759,-2.242631,2014-05-25 03:40:00,3426,9.38,98.3,743.3174,0,18.93,0.032,149.0483
Station1,53.480759,-2.242631,2014-05-25 03:45:00,3427,9.36,98.2,743.3128,0,18.92,0.61,149.3526
Station1,53.480759,-2.242631,2014-05-25 03:50:00,3428,9.32,97.7,743.3015,0,18.91,0.192,166.7095
Station1,53.480759,-2.242631,2014-05-25 03:55:00,3429,9.27,97.8,743.1903,0,18.9,0,0
Station1,53.480759,-2.242631,2014-05-25 04:00:00,3430,9.22,97.9,743.1699,0,18.89,0.22,138.6463
Station1,53.480759,-2.242631,2014-05-25 04:05:00,3431,9.15,98.4,743.1721,0,18.88,0.329,130.1338
Station1,53.480759,-2.242631,2014-05-25 04:10:00,3432,9.15,98.8,743.1881,0,18.87,0.304,135.5867
Station1,53.480759,-2.242631,2014-05-25 04:15:00,3433,9.06,98.7,743.1677,0,18.86,0.012,158.9979
Station1,53.480759,-2.242631,2014-05-25 04:20:00,3434,9.04,98.8,743.1268,0,18.85,0,0
Station1,53.480759,-2.242631,2014-05-25 04:25:00,3435,9.1,98.9,743.0541,0,18.84,0.071,106.1747
Station1,53.480759,-2.242631,2014-05-25 04:30:00,3436,9,98.6,743.0315,0,18.83,0.437,107.1055
Station1,53.480759,-2.242631,2014-05-25 04:35:00,3437,8.98,98.6,743.1223,0,18.82,0.252,116.5797
Station1,53.480759,-2.242631,2014-05-25 04:40:00,3438,8.91,98.5,743.1744,0,18.81,0.156,293.9363
Station1,53.480759,-2.242631,2014-05-25 04:45:00,3439,8.8,98.5,743.1585,0,18.8,0.097,284.7495
Station1,53.480759,-2.242631,2014-05-25 04:50:00,3440,8.65,98.6,743.1313,0,18.79,0,0
Station1,53.480759,-2.242631,2014-05-25 04:55:00,3441,8.53,98.9,743.1426,0,18.78,0,0
Station1,53.480759,-2.242631,2014-05-25 05:00:00,3442,8.47,99.2,743.179,0,18.77,0.085,140.618
Station1,53.480759,-2.242631,2014-05-25 05:05:00,3443,8.37,99,743.2295,0,18.76,0.092,165.9118
Station1,53.480759,-2.242631,2014-05-25 05:10:00,3444,8.26,98.8,743.307,0,18.75,0,0
Station1,53.480759,-2.242631,2014-05-25 05:15:00,3445,8.4,99,743.3651,0,18.74,0.092,241.3188
Station1,53.480759,-2.242631,2014-05-25 05:20:00,3446,8.43,99,743.4512,0,18.73,0,0
Station1,53.480759,-2.242631,2014-05-25 05:25:00,3447,8.42,99.1,743.4951,0,18.72,0,0
Station1,53.480759,-2.242631,2014-05-25 05:30:00,3448,8.42,99.4,743.5477,0,18.71,0,0
Station1,53.480759,-2.242631,2014-05-25 05:35:00,3449,8.49,99.7,743.5953,0,18.7,0,0
Station1,53.480759,-2.242631,2014-05-25 05:40:00,3450,8.46,99.9,743.5822,0,18.69,0,0
Station1,53.480759,-2.242631,2014-05-25 05:45:00,3451,8.37,99.9,743.6409,0,18.68,0,0
Station1,53.480759,-2.242631,2014-05-25 05:50:00,3452,8.35,100,743.7263,0,18.67,0,0
Station1,53.480759,-2.242631,2014-05-25 05:55:00,3453,8.39,100,743.7713,0,18.66,0,0
Station1,53.480759,-2.242631,2014-05-25 06:00:00,3454,8.43,100,743.7758,0.02258565,18.65,0.117,120.1511
Station1,53.480759,-2.242631,2014-05-25 06:05:00,3455,8.37,100,743.8611,0.3726581,18.63,0,0
Station1,53.480759,-2.242631,2014-05-25 06:10:00,3456,8.37,100,743.8987,1.140558,18.62,0,0
Station1,53.480759,-2.242631,2014-05-25 06:15:00,3457,8.42,100,744.0197,2.382873,18.61,0.325,274.9095
Station1,53.480759,-2.242631,2014-05-25 06:20:00,3458,8.52,100,744.0379,4.110712,18.6,0.277,117.4635
